0.598823837	0.36928187	0.494052653	0.645905923	0.854442294	0.823824257	1.412878492	0.624602517	0.434813914	0.712741664	0.762347856	0.478202885	0.427799037	0.469799649	0.480381838	0.862531584	0.554718602	0.524165144	0.856251595	0.423287467	0.563574899	0.520298506	0.370127352	0.369220798	0.464322824	0.390738061	0.520833625	0.385329166	0.423490933	0.818241184	0.661290488	0.333060936	0.624542676	0.3511766	0.35319783	0.581878922
0.129198504	0.168335247	0.243854683	0.224522394	0.253212528	0.236565296	0.29891006	0.212907326	0.108362748	0.160980074	0.137729486	0.09558193	0.150535775	0.177773489	0.209530044	0.334310732	0.269523305	0.169074742	0.193202143	0.08496504	0.098889117	0.087170419	0.081973905	0.073485892	0.142183143	0.194731401	0.256597766	0.174201581	0.218693528	0.252763467	0.190357648	0.077436576	0.095558294	0.074602102	0.075545916	0.083212405
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.101940036	0.142616924	0.124805902	0.122496777	0.112288733	0.099967989	0.115462365	0.09959699	0.074073147	0.092284116	0.093154266	0.083035769	0.141054762	0.143630287	0.129428087	0.134001594	0.114208519	0.078589434	0.088302979	0.070205754	0.074809201	0.069021381	0.074987582	0.074398542	0.118837648	0.14640158	0.121915218	0.089962287	0.093793725	0.096830383	0.091964882	0.064320814	0.073403222	0.067845726	0.072884333	0.081649452
1.825352977	1.870585863	0.999583558	1.999232534	1.809599202	1.605758189	1.843932215	1.573516334	1.964223522	1.62778515	1.062046203	1.827834194	1.685731754	1.799174608	1.227034605	1.413724418	1.44724667	2.001701955	1.59455851	1.723979418	1.714350771	2.176905809	1.902985974	2.180098018	1.648325131	1.138835274	1.73289257	1.584180541	1.905475701	1.889611151	1.871128298	1.965381455	1.862041692	2.152171155	1.674986684	2.032183047
0.095405151	0.093419768	0.104396497	0.110229931	0.104698756	0.093354468	0.119733079	0.107040446	0.087629844	0.116695494	0.109254596	0.07440744	0.117360673	0.103670203	0.106712694	0.133416352	0.113481245	0.068299422	0.085289194	0.073235781	0.08253342	0.064935197	0.063469771	0.065667717	0.110486313	0.109576653	0.11083012	0.077808927	0.09163401	0.09682647	0.096521841	0.067121047	0.079664865	0.061623972	0.060159528	0.068463739
0.352034335	0.303780769	0.368946651	0.299411298	0.247178671	0.207274379	0.247666747	0.223581779	0.13585216	0.402167799	0.38221925	0.176448119	0.512395164	0.340683613	0.299230624	0.412661316	0.265952562	0.147146374	0.176515123	0.113103258	0.250182656	0.219613186	0.169286211	0.150551762	0.418745191	0.358871141	0.290090239	0.157629366	0.176670514	0.177779048	0.207434114	0.098146661	0.257670127	0.170254455	0.171418082	0.189646054
0.171913032	0.144179153	0.179780955	0.165954641	0.160007946	0.144660293	0.187503891	0.206106708	0.433981446	0.256821733	0.249677563	0.19961725	0.192165012	0.168511839	0.169886219	0.181040654	0.189048657	0.121157202	0.140926447	0.166188577	0.161351654	0.136404263	0.145834145	0.12838164	0.194064823	0.167665526	0.170313191	0.142144192	0.164906077	0.175312793	0.164571513	0.214501972	0.140041785	0.146369115	0.15659976	0.158808916
2.146047027	1.892337007	1.472180347	1.151474069	1.674547285	1.862618806	1.550162073	1.584027389	2.238238082	2.267533022	2.364650872	2.230695591	1.962520899	1.206597626	1.848516565	1.300481433	1.910240169	1.754218533	1.5913616	1.627688991	2.195999667	2.194815927	2.431394408	2.224497967	1.93722154	1.185891536	1.620796066	1.332172339	1.254359037	1.322310467	1.956429883	1.720988125	2.24181515	2.689995241	2.405588338	2.504837821
1.444659725	2.373369968	1.818523608	1.531382569	0.485589469	0.986763701	1.088065456	0.778068461	0.688764499	0.55689383	0.896067505	0.499094917	0.535580438	0.91512956	0.987125581	0.675622539	0.87230342	0.626749371	0.610442954	0.4080664	0.30497161	0.355276818	0.751912359	0.487793493	0.562199655	2.633245691	1.546884249	1.320447303	0.690739718	0.832897293	0.734757992	0.412379162	0.614270131	0.312855659	0.555284558	1.128125599
0.069553934	0.072148692	0.077505791	0.091161037	0.095494439	0.109936072	0.115771937	0.11917535	0.131234802	0.096977568	0.076344429	0.064996228	0.082735353	0.077748719	0.082912757	0.114159053	0.125161821	0.073260908	0.096692337	0.091890619	0.076593742	0.060082559	0.05732912	0.05741772	0.084766002	0.08125175	0.087395606	0.071543822	0.092522042	0.091527397	0.094894177	0.091725233	0.061153741	0.053660782	0.053026639	0.05965111
0.380752563	1.04095941	0.923133394	1.393914552	1.32730742	1.688282689	1.448597684	1.520441582	0.910386131	0.727093762	0.347667173	0.217655293	0.448908858	0.856122323	1.058408644	2.174298962	1.908349504	1.435057892	1.216162538	1.230328454	0.30909995	0.322632151	0.214910241	0.177786236	0.524724882	1.00441108	0.55314398	0.48562676	0.591668445	0.486289604	0.869095452	1.016909625	0.371707182	0.273880153	0.200758037	0.218390664
0.15024964	0.098321326	0.106214904	0.102472741	0.090826792	0.080082341	0.095171576	0.113053391	0.18025455	0.175671969	0.171889273	0.163113756	0.164065399	0.10660801	0.115224932	0.148115032	0.096074013	0.064023536	0.076769988	0.115433765	0.121079672	0.111707665	0.141794738	0.134487719	0.145717017	0.113143458	0.11000305	0.072091192	0.07852404	0.079105282	0.076504795	0.121970502	0.095003763	0.094270185	0.126568577	0.141502134
0.162746668	0.137184447	0.144740252	0.142496589	0.143413305	0.124283446	0.157613387	0.146026605	0.115665743	0.227715182	0.160921566	0.112384391	0.204047022	0.124852941	0.123436288	0.16558793	0.12823323	0.079980246	0.118246857	0.092295145	0.140082656	0.126653504	0.117381279	0.097255202	0.167112083	0.130473099	0.125544374	0.084870349	0.093507184	0.110576067	0.107935077	0.094889668	0.133440558	0.103193763	0.099621884	0.115824228
0.106746634	0.102207153	0.140181431	0.123187262	0.118815265	0.11612658	0.148435133	0.127807887	0.227278451	0.134947229	0.155947606	0.11883322	0.124880997	0.115959494	0.129230899	0.15217664	0.135876125	0.090298151	0.110567745	0.096018721	0.083668513	0.092011814	0.097173884	0.08665689	0.12935437	0.110340324	0.132381855	0.095259686	0.11013536	0.124330001	0.111767965	0.099591054	0.071671446	0.088667924	0.096710017	0.09871071
0.130874322	0.088127274	0.081717252	0.099289253	0.089925248	0.101300443	0.145243593	0.117274283	0.087166537	0.109934444	0.081885365	0.069464817	0.151392895	0.079714113	0.091072077	0.111557135	0.108813315	0.085410302	0.106170263	0.067964971	0.097978277	0.062981579	0.059466187	0.060830263	0.152008351	0.085332175	0.09210783	0.074682008	0.092421443	0.114227487	0.107784632	0.059041411	0.096206946	0.055386953	0.058240791	0.067426096
0.131679988	0.151289744	0.159386366	0.162600357	0.157854344	0.152823807	0.173346749	0.147964351	0.17316729	0.199872805	0.166892906	0.110317615	0.162248457	0.144075261	0.146474677	0.175158774	0.15613529	0.103924298	0.13140261	0.105364388	0.147267332	0.118009198	0.105921944	0.100583987	0.145422014	0.182200012	0.155076647	0.112596014	0.125443682	0.134038647	0.134100545	0.103166226	0.148089994	0.10143556	0.098573147	0.108951497
1.681506142	1.87344109	1.474806923	1.540335415	1.283279406	1.477312434	1.377458199	1.630310471	1.221702717	1.419955417	1.917309561	1.540809772	1.432319537	1.332555331	1.610843551	1.502459311	1.164502075	1.642856983	1.25207617	1.881578116	1.545727246	1.518897873	1.542432388	1.931562006	1.547576235	1.452692558	1.524004691	1.255971873	1.050964678	1.544782519	1.261754851	1.713013833	1.198184122	1.611101341	1.811075214	1.860137876
