3.032195783	3.915297011	3.513139576	2.887693623	2.624706522	2.433618542	0.514678925	3.027795712	3.623633201	2.623257818	2.529546134	3.538281954	3.662822888	3.615693565	3.482843671	2.349978293	3.140547866	3.442638236	2.39590663	3.875785382	3.433415331	3.545027992	4.196979345	4.168652839	3.635546445	3.93196164	3.373414555	3.996764823	3.7303445	2.43528424	3.041011804	4.229094147	3.206220901	4.229612913	4.214992952	3.206893376
7.61996826	7.009363326	6.327302905	6.420304795	6.474659327	6.425995178	5.98487837	6.620240651	8.008756106	7.084052117	7.479966544	8.29121143	7.24687774	6.962006127	6.584580027	5.784917942	6.04589797	7.080786216	6.884095817	8.628778817	8.322470772	8.576226644	8.77143363	9.003390868	7.421951902	6.789725328	6.2212959	7.043222358	6.497376557	6.290708782	6.876036992	8.826232907	8.401224106	8.965895087	8.927242064	8.67034013
9.367414751	9.337175869	9.346070441	9.528844767	9.870827048	9.906890596	9.267957084	9.735894446	9.915879379	9.400239045	9.293471649	10.01931273	8.659282393	9.196725061	9.422064766	8.777090896	9.648357582	10.60316268	9.874981348	10.36599429	9.552669098	10.42909285	10.44118051	10.11413273	8.791162889	8.884170519	9.321477182	10.67710297	10.09737377	10.0122055	9.895120819	10.5844928	9.9893945	10.96542357	10.66844183	10.29668683
11.11601777	10.15776528	10.55968127	10.62583451	10.83290505	11.14180612	10.76278002	11.18023515	12.06651451	11.37580185	11.37391005	11.66512261	10.17036771	10.1417374	10.41778876	10.34981699	10.78187151	11.79459346	11.53079724	12.18522948	11.98857565	12.21223602	11.97136369	11.96747786	10.66666899	10.1236503	10.59158818	11.44783556	11.30039238	11.25425475	11.39780903	12.41315668	12.04534786	12.25782457	12.05036705	11.73245862
-1.746556901	-1.909656887	1.074616691	-2.313146357	-1.508920784	-0.924411934	-1.73309233	-0.855146246	-2.186734395	-1.116452146	0.83536246	-1.722585569	-1.288448827	-1.591764312	0.282480772	-0.214136339	-0.553735028	-2.258920421	-0.855018849	-1.307306373	-1.193050686	-2.791054107	-1.835396917	-2.811723686	-1.115269526	0.574272581	-1.39651233	-0.856358285	-1.983307093	-1.88626187	-1.791321842	-2.122488379	-1.713061151	-2.726605892	-1.111823542	-2.35579055
8.141858423	8.139184339	7.929896711	7.759753591	8.032600398	8.203260616	7.63170238	7.883181762	8.344029242	7.624413522	7.815813773	8.723702495	7.599395807	7.939844942	7.8348827	7.410289427	7.694804791	8.933113961	8.474281136	8.822429328	8.570052438	9.150125298	9.199068032	9.100062225	7.805088597	7.829820372	7.782578232	8.650242621	8.199187648	8.132385295	8.157888233	9.002791812	8.648911701	9.268879937	9.325814318	8.971084907
5.679409911	5.948112386	5.656218078	6.01350981	6.634774081	6.829201974	6.439437339	6.648724986	7.724802903	5.387546028	5.53101124	7.119730459	4.913985729	5.833003001	6.028508343	5.521802145	6.179425777	7.545685278	7.19935205	8.207373099	6.555366337	6.791180007	7.331942218	7.533816918	5.398095207	5.691448827	6.088934544	7.425252853	7.120247665	7.148546788	6.870463466	8.522996643	6.465442798	7.248893482	7.318647056	7.007111053
8.149663007	8.5222828	8.07091805	8.190631526	8.384219508	8.562988173	7.9544174	7.727620028	6.121461336	7.189843068	7.28062767	7.764178253	7.849421333	8.186243588	8.162260362	8.04896029	7.900963345	8.979669696	8.673292452	8.266781019	8.400760827	8.743976502	8.617835046	8.872645884	7.867680843	8.225793027	8.151353278	8.633131727	8.213580765	8.10619329	8.307137557	7.651992506	8.705801272	8.572602421	8.410420851	8.355965253
-0.846193847	-0.093239725	1.17483821	2.204736249	0.763071166	0.054409509	0.987122158	0.845351392	-1.137726508	-1.274481238	-1.514897476	-1.129111929	-0.351899329	2.024126866	0.028560007	1.784949545	-0.193109268	0.407446659	0.964476663	0.783912376	-0.896607577	-0.90703209	-1.575483509	-0.994955738	-0.212904619	2.087846647	0.749634234	1.744721395	1.848955922	1.704273056	-0.21315396	0.450528644	-1.03652942	-2.37334072	-1.547996528	-1.871139236
2.512985549	-0.139538035	1.4498684	2.222698715	5.728114156	3.929466375	3.564262316	4.490268469	4.756911568	5.05913636	3.964628884	5.362678466	5.169158936	4.037480224	3.823766694	4.832535662	4.071837335	5.073783894	5.224161605	5.892053596	6.493404148	6.218247357	4.780367469	5.619516156	5.173864762	-0.824024871	2.193378932	2.98610508	4.709957591	4.35941033	4.722021368	5.812992407	5.142262042	6.474244962	5.324756182	3.447387802
11.25095333	11.10515487	10.94030775	10.46759518	10.37940198	9.965865556	9.853872389	9.760195833	9.514591486	10.30411398	11.00134863	11.40510902	10.73515187	10.90122696	10.72115724	9.885742575	9.634478833	11.05958497	10.35680682	10.4758627	10.96520516	11.65347828	11.78011885	11.76912587	10.67995254	10.81759575	10.60113661	11.15654421	10.4193674	10.4838325	10.40056411	10.4457077	11.59899678	11.97091554	12.00744759	11.68800426
4.677421345	2.404068264	2.823428508	1.367316687	1.833634161	0.592978552	1.286916838	1.044487083	2.810980775	3.335078103	4.896141001	5.718996265	4.378809864	3.057269682	2.364120118	-0.786250954	-0.179277364	1.348091561	2.038712531	1.984133745	5.252390442	5.175670297	5.98015543	6.220043149	4.155312259	2.578190692	4.015923874	4.336975285	3.852987733	4.316200761	3.130534649	2.588104166	4.952686386	5.41014083	6.018758182	5.775725316
7.414057875	8.414789306	8.261390333	8.322680852	8.724347508	8.976145292	8.547261302	8.116767	7.013908101	7.060412056	7.153189747	7.255327669	7.238946361	8.264624206	8.048598999	7.557544205	8.478605525	9.544567467	9.113017039	8.0979812	8.025529682	8.199841021	7.696594359	7.767173246	7.545869913	8.118132014	8.181093359	9.258572253	8.991609061	8.997017438	9.123815516	7.937987769	8.58447287	8.570268986	7.892811387	7.608427604
6.336582887	6.662526778	6.62286345	6.604238022	6.835165073	6.950022912	6.477286171	6.594881038	7.025269772	5.636093603	6.379639331	7.094351472	5.897604487	6.917441123	6.891537725	6.430379333	6.787478407	7.893594432	7.107529819	7.620667399	6.8142132	6.983219827	7.177218965	7.521658687	6.333070647	6.835301106	6.89300725	7.767186922	7.49840287	7.204679229	7.269525337	7.522356058	6.893714303	7.376150102	7.453058469	7.095635527
8.9089612	8.988952962	8.267584753	8.525448611	8.737585846	8.727610541	8.176774285	8.486457626	7.182341009	8.279493997	7.997365348	8.593246935	8.493554877	8.687261235	8.411631797	8.085255041	8.305911936	9.312784338	8.88829584	9.202399777	9.566464083	9.298325639	9.195989776	9.433278078	8.454860933	8.864667308	8.397775229	9.197801946	8.794692786	8.546418532	8.856918623	9.039209495	9.940028493	9.414153696	9.170712564	9.105506036
8.800898959	9.75449432	10.00882927	9.499200604	9.764851222	9.436199394	8.552712454	9.078071579	9.821700713	9.210819957	10.00405411	10.41200195	8.38986768	10.0414522	9.667708687	9.197702713	9.228572743	9.857554167	9.351656439	10.51892162	9.546688769	10.72683601	10.87900823	10.80282687	8.447529358	9.8970041	9.669494133	10.23981551	9.631333361	9.149619014	9.299473494	10.86973508	9.586891505	11.07061061	10.93997929	10.53682805
8.394348533	7.993263556	7.942691081	7.818821852	8.047962084	8.040920995	7.736383247	8.111751803	7.688127007	7.343336451	7.817806961	8.779545636	7.827396984	8.144643503	8.062109219	7.73822231	7.930639897	8.927773369	8.434661875	8.958422698	8.165714135	8.682653839	8.945737723	9.05082999	8.148367479	7.605076417	7.971291147	8.754758681	8.465500094	8.353228948	8.395467042	8.960173298	8.148369926	9.023338268	9.117675296	8.856423618
-0.46334745	-1.071293715	0.262116317	-0.025048855	1.119117669	0.292496915	0.597553491	-0.261030125	1.004328743	0.322982563	-1.239262216	-0.00628271	0.323654438	0.739708598	-0.222414917	0.212713035	1.150755395	-0.246768712	1.099752335	-1.029829304	0.140546257	0.201351644	0.182480842	-1.150001651	0.002575987	0.350470097	0.096233251	1.056492	1.59139405	0.053770405	1.0481972	-0.495642451	1.307332396	-0.106526989	-0.777933279	-0.994231547
